"","TXA_ITIS","TXA_Level","TXA_Name","TXA_Binomial","TXA_Parent","TXA_Author","TXA_Year","TXA_CAAB","USER","TXA_Time","TXA_Group","TXA_ReleaseDate","TXA_ExpReleaseDate","TXA_Created_At","TXA_Updated_At","TXA_WoRMsID"
"1782",81651,143,"macerophylla","Chama macerophylla",81650,"Gmelin, 1791 2001-01-25",NA,NA,"ITIS",NA,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1783",81686,136,"Myoida",NA,80383,"Goldfuss, 1820",NA,NA,"ITIS",2001-09-06 10:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1784",81708,140,"Corbulidae",NA,-61,"Lamarck, 1818",NA,NA,"ITIS",2007-08-15 16:39:12,NA,2099-01-01,2099-01-01,NA,NA,NA
"1785",81745,142,"Potamocorbula",NA,81708,"Schrenck, 1861",NA,NA,"ITIS",2003-07-31 16:07:40,NA,2099-01-01,2099-01-01,NA,NA,NA
"1786",81746,143,"amurensis","Potamocorbula amurensis",81708,"Schrenck, 1861",NA,NA,"ITIS",2003-07-31 16:07:40,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1787",81783,139,"Pholadoidea",NA,81686,"Lamarck, 1809",NA,NA,"ITIS",2001-09-06 10:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1788",81784,140,"Pholadidae",NA,81783,"Lamarck, 1809",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1789",81804,142,"Martesia",NA,81784,"G. B. Sowerby I, 1824",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1790",81805,143,"cuneiformis","Martesia cuneiformis",81804,"(Say, 1822)",NA,NA,"ITIS",NA,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1791",81832,140,"Teredinidae",NA,81783,"Rafinesque, 1815",NA,NA,"ITIS",2001-09-06 10:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1792",81833,142,"Bankia",NA,81832,"Gray, 1842",NA,NA,"ITIS",2001-09-13 08:46:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1793",81837,143,"gouldi","Bankia gouldi",81833,"Bartsch, 1908",NA,NA,"ITIS",2001-09-13 08:46:45,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1794",81840,143,"fimbriatula","Bankia fimbriatula",81833,"Moll and Roch, 1931",NA,NA,"ITIS",NA,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1795",81854,143,"destructa","Bankia destructa",81833,"Clench and Turner, 1946",NA,NA,"ITIS",NA,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1796",81861,142,"Teredo",NA,81832,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-06 10:02:28,NA,2099-01-01,2099-01-01,NA,NA,NA
"1797",81862,143,"navalis","Teredo navalis",81861,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-06 10:02:28,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1798",81866,143,"bartschi","Teredo bartschi",81861,"Clapp, 1923",NA,NA,"ITIS",2001-09-11 15:50:44,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1799",81877,142,"Lyrodus",NA,81832,"Binney, 1870",NA,NA,"ITIS",2001-09-11 16:10:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"1800",81878,143,"pedicellatus","Lyrodus pedicellatus",81877,"(Quatrefages, 1849)",NA,NA,"ITIS",2001-09-11 16:10:42,"Mollusks-Bivalves",2015-03-31,2013-12-01,NA,NA,NA
"1801",81908,140,"Laternulidae",NA,566855,"Hedley, 1918 2000-03-31",NA,NA,"ITIS",2003-07-18 11:39:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"1802",82696,131,"Arthropoda",NA,202423,"",NA,NA,"ITIS",2001-05-24 11:53:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"1803",82697,132,"Chelicerata",NA,82696,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1804",82698,133,"Merostomata",NA,82697,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1805",82699,136,"Xiphosura",NA,82698,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1806",82700,137,"Limulina",NA,82699,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1807",82701,140,"Limulidae",NA,82700,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1808",82702,142,"Limulus",NA,82701,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1809",82703,143,"polyphemus","Limulus polyphemus",82702,"(Linnaeus, 1758)",NA,NA,"ITIS",NA,"Horseshoe Crab",2013-01-01,2099-01-01,NA,NA,NA
"1810",83677,132,"Crustacea",NA,82696,"",NA,NA,"ITIS",2001-05-24 11:53:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"1811",83687,133,"Branchiopoda",NA,83677,"",NA,NA,"ITIS",2001-09-11 15:26:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"1812",83767,135,"Diplostraca",NA,83687,"",NA,NA,"ITIS",2001-09-11 15:26:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"1813",83832,136,"Cladocera",NA,83767,"",NA,NA,"ITIS",2001-09-11 15:26:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"1814",83834,140,"Sididae",NA,609957,"Baird, 1850",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1815",83835,142,"Penilia",NA,83834,"Dana, 1849",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1816",83836,143,"avirostris","Penilia avirostris",83835,"Dana, 1849&nbsp;",NA,NA,"ITIS",NA,"Crustaceans-Cladocerans",2015-07-09,2015-05-18,NA,NA,NA
"1817",83872,140,"Daphniidae",NA,609958,"Straus, 1820",NA,NA,"ITIS",2003-08-07 09:58:51,NA,2099-01-01,2099-01-01,NA,NA,NA
"1818",83873,142,"Daphnia",NA,83872,"O. F. Mueller, 1785                           1996",NA,NA,"ITIS",2003-08-07 09:58:51,NA,2099-01-01,2099-01-01,NA,NA,NA
"1819",84116,140,"Macrothricidae",NA,609958,"",NA,NA,"ITIS",2001-09-11 15:26:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"1820",84132,142,"Ilyocryptus",NA,84116,"Sars, 1861",NA,NA,"ITIS",2001-09-11 15:26:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"1821",84135,143,"agilis","Ilyocryptus agilis",84132,"Kurz, 1878",NA,NA,"ITIS",2001-09-11 15:47:50,"Crustaceans-Cladocerans",2015-07-09,2015-05-18,NA,NA,NA
"1822",84192,140,"Cercopagididae",NA,621168,"Mordukhai-Boltovskoi, 1968",NA,NA,"ITIS",2006-10-05 15:20:24,NA,2099-01-01,2099-01-01,NA,NA,NA
"1823",84195,133,"Ostracoda",NA,83677,"Latreille, 1806",NA,NA,"ITIS",2003-08-13 08:49:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1824",84196,137,"Myodocopina",NA,609937,"Sars, 1866",NA,NA,"ITIS",2003-08-13 08:49:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1825",84273,140,"Sarsiellidae",NA,609962,"Brady and Norman, 1896",NA,NA,"ITIS",2003-08-13 08:49:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1826",84300,142,"Eusarsiella",NA,84273,"Cohen and Kornicker, 1975",NA,NA,"ITIS",2003-08-13 08:49:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1827",84409,134,"Podocopa",NA,84195,"M<fc>ller, 1894",NA,NA,"ITIS",2003-08-13 09:24:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"1828",84662,140,"Schizocytheridae",NA,609966,"Howe 1961",NA,NA,"ITIS",2003-08-13 09:24:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"1829",85071,140,"Pectocytheridae",NA,609966,"Hanai, 1957",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1830",85257,134,"Copepoda",NA,621145,"",NA,NA,"ITIS",2001-09-11 15:28:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"1831",85258,136,"Calanoida",NA,85257,"Mauchline, 1988",NA,NA,"ITIS",2001-09-11 16:01:56,NA,2099-01-01,2099-01-01,NA,NA,NA
"1832",85708,140,"Stephidae",NA,85258,"Sars, 1902",NA,NA,"ITIS",2003-08-12 15:31:40,NA,2099-01-01,2099-01-01,NA,NA,NA
"1833",85711,142,"Stephos",NA,85708,"T. Scott, 1892 2002-02-12",NA,NA,"ITIS",2003-08-12 15:31:40,NA,2099-01-01,2099-01-01,NA,NA,NA
"1834",85725,140,"Pseudocyclopidae",NA,85258,"Giesbrecht, 1893",NA,NA,"ITIS",2006-09-06 14:54:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1835",85726,142,"Pseudocyclops",NA,85725,"Brady, 1872 2002-02-12",NA,NA,"ITIS",2006-09-06 14:54:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1836",85760,140,"Centropagidae",NA,85258,"Giesbrecht, 1892",NA,NA,"ITIS",2001-09-11 16:17:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1837",85761,142,"Centropages",NA,85760,"Kroyer, 1849",NA,NA,"ITIS",2001-09-11 16:17:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1838",85767,143,"typicus","Centropages typicus",85761,"Kroyer, 1849",NA,NA,"ITIS",2001-09-11 16:17:13,"Crustaceans-Copepods",2099-01-01,2015-05-18,NA,NA,NA
"1839",85847,140,"Pseudodiaptomidae",NA,85258,"G. O. Sars, 1902",NA,NA,"ITIS",2001-09-11 16:01:56,NA,2099-01-01,2099-01-01,NA,NA,NA
"1840",85848,142,"Pseudodiaptomus",NA,85847,"Herrick, 1884",NA,NA,"ITIS",2001-09-11 16:01:56,NA,2099-01-01,2099-01-01,NA,NA,NA
"1841",85855,140,"Temoridae",NA,85258,"Giesbrecht, 1893",NA,NA,"ITIS",2003-10-03 16:54:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1842",85862,142,"Eurytemora",NA,85855,"(Giesbrecht, 1881)",NA,NA,"ITIS",2003-10-03 16:54:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1843",85863,143,"carolleeae","Eurytemora carolleeae",85862,"Alekseev &amp; Souissi, 2011",NA,NA,"ITIS",2003-10-03 16:54:53,"Crustaceans-Copepods",2015-07-09,2015-05-18,NA,NA,NA
"1844",85991,140,"Arietellidae",NA,85258,"Sars, 1902",NA,NA,"ITIS",2006-09-06 14:49:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"1845",86011,142,"Paramisophria",NA,85991,"T. Scott, 1897 2003-09-26",NA,NA,"ITIS",2006-09-06 14:49:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"1846",86083,140,"Acartiidae",NA,85258,"Sars, 1900 2002-02-12",NA,NA,"ITIS",2003-08-07 14:01:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"1847",86098,140,"Tortanidae",NA,85258,"G. O. Sars, 1902",NA,NA,"ITIS",2003-08-06 15:32:01,NA,2099-01-01,2099-01-01,NA,NA,NA
"1848",86099,142,"Tortanus",NA,86098,"Giesbrecht and Schmeil, 1898                  1996",NA,NA,"ITIS",2003-08-06 15:32:01,NA,2099-01-01,2099-01-01,NA,NA,NA
"1849",86110,136,"Harpacticoida",NA,610008,"G. O. Sars, 1903",NA,NA,"ITIS",2004-11-09 16:21:59,NA,2099-01-01,2099-01-01,NA,NA,NA
"1850",86329,140,"Harpacticidae",NA,86110,"Dana, 1846",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1851",86392,142,"Harpacticella",NA,86329,"G. O. Sars, 1908",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1852",86396,143,"paradoxa","Harpacticella paradoxa",86392,"(Brehm, 1924)",NA,NA,"ITIS",NA,"Crustaceans-Copepods",2015-07-09,2015-05-18,NA,NA,NA
"1853",86544,140,"Tachidiidae",NA,86110,"Boeck, 1865",NA,NA,"ITIS",2004-11-09 16:21:59,NA,2099-01-01,2099-01-01,NA,NA,NA
"1854",86557,142,"Tachidius",NA,86544,"Lilljeborg, 1853",NA,NA,"ITIS",2004-11-09 16:21:59,NA,2099-01-01,2099-01-01,NA,NA,NA
"1855",86558,143,"triangularis","Tachidius triangularis",86557,"Shen and Tai, 1963                            1996",NA,NA,"ITIS",2004-11-09 16:21:59,"Crustaceans-Copepods",2015-07-09,2015-05-18,NA,NA,NA
"1856",88530,136,"Cyclopoida",NA,85257,"",NA,NA,"ITIS",2001-09-11 15:28:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1857",88634,140,"Cyclopidae",NA,88530,"Dana, 1846",NA,NA,"ITIS",2006-07-07 10:12:51,NA,2099-01-01,2099-01-01,NA,NA,NA
"1858",88760,142,"Apocyclops",NA,88634,"Lindberg, 1942",NA,NA,"ITIS",2006-07-07 10:12:51,NA,2099-01-01,2099-01-01,NA,NA,NA
"1859",88801,140,"Oithonidae",NA,88530,"Ho, 1986",NA,NA,"ITIS",2001-09-11 15:28:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1860",88802,142,"Oithona",NA,88801,"Baird, 1843",NA,NA,"ITIS",2001-09-11 15:28:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1861",88825,143,"davisae","Oithona davisae",88802,"Ferrari F.D. &amp; Orsi, 1984",NA,NA,"ITIS",2001-09-11 15:55:20,"Crustaceans-Copepods",2015-07-09,2015-05-18,NA,NA,NA
"1862",89007,136,"Caligoida",NA,85257,"",NA,NA,"ITIS",2001-09-11 15:28:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"1863",89252,140,"Lernaeidae",NA,89007,"Ho, 1986",NA,NA,"ITIS",2001-09-11 15:28:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"1864",89253,142,"Lernaea",NA,89252,"Linnaeus, 1746",NA,NA,"ITIS",2001-09-11 15:28:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"1865",89254,143,"cyprinacea","Lernaea cyprinacea",89253,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-11 15:55:10,"Crustaceans-Copepods",2015-07-09,2015-05-18,NA,NA,NA
"1866",89403,134,"Branchiura",NA,621145,"",NA,NA,"ITIS",2001-09-11 16:02:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1867",89405,136,"Arguloida",NA,89403,"",NA,NA,"ITIS",2001-09-11 16:02:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1868",89406,140,"Argulidae",NA,89405,"",NA,NA,"ITIS",2001-09-11 16:02:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1869",89407,142,"Argulus",NA,89406,"Mueller, 1785",NA,NA,"ITIS",2001-09-11 16:02:17,NA,2099-01-01,2099-01-01,NA,NA,NA
"1870",89433,208,"Cirripedia",NA,621146,"",NA,NA,"ITIS",2001-09-11 16:01:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1871",89434,135,"Thoracica",NA,89433,"",NA,NA,"ITIS",2001-09-11 16:01:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1872",89589,137,"Balanomorpha",NA,621154,"",NA,NA,"ITIS",2001-09-11 16:01:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1873",89590,140,"Chthamalidae",NA,621171,"",NA,NA,"ITIS",2003-10-10 11:02:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"1874",89591,142,"Chthamalus",NA,89590,"Ranzani, 1817",NA,NA,"ITIS",2003-10-10 11:02:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"1875",89593,143,"fragilis","Chthamalus fragilis",89591,"Darwin, 1854",NA,NA,"ITIS",2003-10-10 11:02:52,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1876",89598,143,"proteus","Chthamalus proteus",89591,"Dando and Southward, 1980 1996-06-13",NA,NA,"ITIS",NA,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1877",89599,140,"Balanidae",NA,621174,"",NA,NA,"ITIS",2001-09-11 16:01:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1878",89600,142,"Balanus",NA,89599,"De Costa, 1778",NA,NA,"ITIS",2001-09-11 16:01:45,NA,2099-01-01,2099-01-01,NA,NA,NA
"1879",89606,143,"crenatus","Balanus crenatus",89600,"",NA,NA,"ITIS",2001-09-11 16:19:29,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1880",89609,143,"glandula","Balanus glandula",89600,"Darwin, 1854 2003-09-26",NA,NA,"ITIS",NA,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1881",89616,143,"amphitrite","Amphibalanus amphitrite",-466,"(Darwin, 1854)",NA,NA,"Admin",2001-10-01 13:32:14,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1882",89621,143,"eburneus","Amphibalanus eburneus",-466,"(Gould, 1841)",NA,NA,"Admin",2001-10-04 10:29:11,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1883",89622,143,"improvisus","Amphibalanus improvisus",-466,"(Darwin, 1854)",NA,NA,"ITIS",2001-09-11 16:01:45,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1884",89628,143,"trigonus","Balanus trigonus",89600,"Darwin, 1854",NA,NA,"ITIS",2001-09-11 16:16:52,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1885",89629,143,"calidus","Balanus calidus",89600,"Pilsbry, 1916",NA,NA,"ITIS",NA,"Crustaceans-Barnacles",2017-09-26,2099-01-01,NA,NA,NA
"1886",89635,143,"reticulatus","Amphibalanus reticulatus",-466,"(Utinomi, 1967)",NA,NA,"ITIS",2001-09-11 16:13:03,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1887",89636,143,"subalbidus","Amphibalanus subalbidus",-466,"(Henry, 1973)",NA,NA,"ITIS",2001-09-11 16:15:44,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1888",89657,142,"Megabalanus",NA,89599,"Hoek, 1913                                    1996",NA,NA,"ITIS",2004-10-15 14:57:25,NA,2099-01-01,2099-01-01,NA,NA,NA
"1889",89740,135,"Rhizocephala",NA,89433,NA,NA,NA,"Admin",2001-11-06 15:00:57,NA,2099-01-01,2099-01-01,NA,NA,NA
"1890",89741,136,"Kentrogonida",NA,89740,NA,NA,NA,"Admin",2001-11-06 15:01:41,NA,2099-01-01,2099-01-01,NA,NA,NA
"1891",89750,140,"Sacculinidae",NA,89741,NA,NA,NA,"Admin",2001-11-06 15:02:47,NA,2099-01-01,2099-01-01,NA,NA,NA
"1892",89751,142,"Loxothylacus",NA,89750,"Boschma, 1928",NA,NA,"Admin",2001-11-06 15:04:08,NA,2099-01-01,2099-01-01,NA,NA,NA
"1893",89752,143,"panopaei","Loxothylacus panopaei",89751,"(Gissler, 1884)",NA,NA,"Admin",2001-11-06 15:05:55,"Crustaceans-Barnacles",2013-01-01,2099-01-01,NA,NA,NA
"1894",89787,133,"Malacostraca",NA,83677,"Latreille, 1806",NA,NA,"ITIS",2001-05-24 11:53:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"1895",89788,134,"Phyllocarida",NA,89787,"Packard, 1879",NA,NA,"ITIS",2003-08-28 12:02:11,NA,2099-01-01,2099-01-01,NA,NA,NA
"1896",89790,140,"Nebaliidae",NA,331680,"Samouelle, 1819 2003-03-25",NA,NA,"ITIS",2003-08-28 12:02:11,NA,2099-01-01,2099-01-01,NA,NA,NA
"1897",89801,134,"Eumalacostraca",NA,89787,"Grobben, 1892",NA,NA,"ITIS",2001-05-24 11:53:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"1898",89807,136,"Mysidacea",NA,573755,"Boas, 1883",NA,NA,"ITIS",2001-09-11 15:27:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1899",89855,137,"Mysida",NA,89807,"Boas, 1883",NA,NA,"ITIS",2001-09-11 15:27:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1900",89856,140,"Mysidae",NA,89855,"",NA,NA,"ITIS",2001-09-11 15:27:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1901",89857,142,"Orientomysis",NA,89856,"Derzhavin 1913",NA,NA,"ITIS",2001-09-11 15:27:13,NA,2099-01-01,2099-01-01,NA,NA,NA
"1902",89876,143,"aspera","Orientomysis aspera",89857,"(Ii, 1964)",NA,NA,"ITIS",2001-09-11 15:49:45,"Crustaceans-Mysids",2015-07-09,2015-05-18,NA,NA,NA
"1903",90054,142,"Neomysis",NA,89856,"Czerniavsky, 1882",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"1904",90070,143,"japonica","Neomysis japonica",90054,"Nakazawa, 1910",NA,NA,"ITIS",NA,"Crustaceans-Mysids",2015-07-09,2015-05-18,NA,NA,NA
"1905",90180,142,"Praunus",NA,89856,"",NA,NA,"ITIS",2001-09-11 15:29:22,NA,2099-01-01,2099-01-01,NA,NA,NA
"1906",90181,143,"flexuosus","Praunus flexuosus",90180,"(M&uuml;ller, 1776)",NA,NA,"ITIS",2001-09-11 15:57:46,"Crustaceans-Mysids",2015-07-09,2015-05-18,NA,NA,NA
"1907",90745,136,"Cumacea",NA,573755,"Kr<f8>yer, 1846",NA,NA,"ITIS",2003-09-08 15:41:06,NA,2099-01-01,2099-01-01,NA,NA,NA
"1908",90778,140,"Leuconidae",NA,90745,"Sars, 1878 2002-02-12",NA,NA,"ITIS",2003-09-08 15:41:06,NA,2099-01-01,2099-01-01,NA,NA,NA
"1909",91061,136,"Tanaidacea",NA,573755,"Dana, 1849",NA,NA,"ITIS",2003-09-04 09:10:15,NA,2099-01-01,2099-01-01,NA,NA,NA
"1910",91381,140,"Tanaididae",NA,609980,"Dana, 1849",NA,NA,"ITIS",2003-09-04 09:10:15,NA,2099-01-01,2099-01-01,NA,NA,NA
"1911",91450,142,"Sinelobus",NA,91381,"Seig, 1980                                    1996",NA,NA,"ITIS",2003-09-04 09:10:15,NA,2099-01-01,2099-01-01,NA,NA,NA
"1912",91515,142,"Zeuxo",NA,91381,"Templeton, 1840                               1996",NA,NA,"ITIS",2003-10-06 11:56:40,NA,2099-01-01,2099-01-01,NA,NA,NA
"1913",92120,136,"Isopoda",NA,573755,"Latreille, 1817",NA,NA,"ITIS",2001-05-24 11:53:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"1914",92143,137,"Anthuridea",NA,92120,"Leach, 1814",NA,NA,"ITIS",2003-10-06 10:54:05,NA,2099-01-01,2099-01-01,NA,NA,NA
"1915",92208,140,"Paranthuridae",NA,92143,"Menzies & Glynn, 1968",NA,NA,"ITIS",2003-10-06 10:54:05,NA,2099-01-01,2099-01-01,NA,NA,NA
"1916",92219,142,"Paranthura",NA,92208,"Bate & Westwood, 1868 1996-11-07",NA,NA,"ITIS",2003-10-06 10:54:05,NA,2099-01-01,2099-01-01,NA,NA,NA
"1917",92224,137,"Flabellifera",NA,92120,"Sars, 1882",NA,NA,"ITIS",2001-09-06 10:28:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1918",92225,140,"Cirolanidae",NA,92224,"Dana, 1852",NA,NA,"ITIS",2001-09-11 15:27:07,NA,2099-01-01,2099-01-01,NA,NA,NA
"1919",92268,142,"Eurylana",NA,92225,"Jansen, 1981B",NA,NA,"ITIS",2001-09-11 15:27:07,NA,2099-01-01,2099-01-01,NA,NA,NA
"1920",92269,143,"arcuata","Eurylana arcuata",92268,"(Hale, 1925)",NA,NA,"ITIS",2001-09-11 15:49:17,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1921",92283,140,"Sphaeromatidae",NA,92224,"H. Milne-Edwards, 1840",NA,NA,"ITIS",2001-09-06 10:28:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1922",92337,142,"Sphaeroma",NA,92283,"Bosc, 1802",NA,NA,"ITIS",2001-09-06 10:28:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"1923",92340,143,"quoianum","Sphaeroma quoianum",92337,"H. Milne Edwards, 1840",NA,NA,"ITIS",2001-09-11 16:12:47,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1924",92341,143,"walkeri","Sphaeroma walkeri",92337,"Stebbing, 1905",NA,NA,"ITIS",2001-09-11 16:19:02,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1925",92342,143,"terebrans","Sphaeroma terebrans",92337,"Bate, 1866",NA,NA,"ITIS",2001-09-06 10:28:30,"Crustaceans-Isopods",2017-06-21,2016-05-01,NA,NA,NA
"1926",92398,142,"Pseudosphaeroma",NA,92283,"Chilton, 1909",NA,NA,"ITIS",2006-09-06 15:11:53,NA,2099-01-01,2099-01-01,NA,NA,NA
"1927",92400,143,"sp. A","Pseudosphaeroma sp. A",92398,"Bruce & Wetzer 2008",NA,NA,"ITIS",2006-09-06 15:11:53,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1928",92406,142,"Dynoides",NA,92283,"Barnard, 1914B",NA,NA,"ITIS",2001-09-11 15:28:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"1929",92407,143,"dentisinus","Dynoides dentisinus",92406,"Shen, 1929",NA,NA,"ITIS",2001-09-11 15:55:42,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1930",92410,142,"Paradella",NA,92283,"Harrison & Holdich, 1982A",NA,NA,"ITIS",2003-10-02 16:35:09,NA,2099-01-01,2099-01-01,NA,NA,NA
"1931",92411,143,"dianae","Paradella dianae",92410,"(Menzies, 1962)",NA,NA,"ITIS",2003-10-02 16:35:09,"Crustaceans-Isopods",2017-06-21,2016-05-01,NA,NA,NA
"1932",92425,140,"Limnoriidae",NA,92224,"Harger, 1879",NA,NA,"ITIS",2001-09-11 16:11:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1933",92426,142,"Limnoria",NA,92425,"Leach, 1814",NA,NA,"ITIS",2001-09-11 16:11:03,NA,2099-01-01,2099-01-01,NA,NA,NA
"1934",92429,143,"quadripunctata","Limnoria quadripunctata",92426,"Holthuis, 1949",NA,NA,"ITIS",2001-09-11 16:12:42,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1935",92430,143,"tripunctata","Limnoria tripunctata",92426,"Menzies, 1951",NA,NA,"ITIS",2001-09-11 16:16:57,"Crustaceans-Isopods",2016-06-20,2016-05-01,NA,NA,NA
"1936",92433,143,"pfefferi","Limnoria pfefferi",92426,"Stebbing, 1904",NA,NA,"ITIS",2001-09-11 16:11:03,"Crustaceans-Isopods",2017-06-21,2016-05-01,NA,NA,NA
"1937",92434,143,"saseboensis","Limnoria saseboensis",92426,"Menzies, 1957",NA,NA,"ITIS",2001-09-11 16:13:54,"Crustaceans-Isopods",2099-01-01,2016-05-01,NA,NA,NA
"1938",92538,137,"Valvifera",NA,92120,"Sars, 1882",NA,NA,"ITIS",2001-09-11 16:03:01,NA,2099-01-01,2099-01-01,NA,NA,NA
"1939",92564,140,"Idoteidae",NA,92538,"Samouelle, 1819",NA,NA,"ITIS",2001-09-11 16:03:01,NA,2099-01-01,2099-01-01,NA,NA,NA
